backend,model_asset,solver,schedule,nfe,seed,guidance_scale,prompt_index,prompt,image_path,schedule_dir,output_dir,clip_score,image_reward
diffusers,hf_sdxl_base_10,euler,ays,10,1,5.0,12,a detailed cutaway illustration of a tiny submarine exploring a coral reef,outputs/gpde_diffusers_sdxl_nfe10_cfg_seed_sweep/samples/diffusers/sdxl/euler/cfg_5/ays/seed_001/nfe_010/000012.jpg,schedules/ays_like/published/sdxl/nfe_010,outputs/gpde_diffusers_sdxl_nfe10_cfg_seed_sweep/samples/diffusers/sdxl/euler/cfg_5/ays/seed_001/nfe_010,27.565025329589844,1.5795297622680664
diffusers,hf_sdxl_base_10,euler,ays,10,1,5.0,13,a product photo of wireless headphones on brushed aluminum with blue accent lighting,outputs/gpde_diffusers_sdxl_nfe10_cfg_seed_sweep/samples/diffusers/sdxl/euler/cfg_5/ays/seed_001/nfe_010/000013.jpg,schedules/ays_like/published/sdxl/nfe_010,outputs/gpde_diffusers_sdxl_nfe10_cfg_seed_sweep/samples/diffusers/sdxl/euler/cfg_5/ays/seed_001/nfe_010,33.6597900390625,0.5907977223396301
diffusers,hf_sdxl_base_10,euler,ays,10,1,5.0,14,"a medieval market square during a festival, banners, musicians, detailed crowd",outputs/gpde_diffusers_sdxl_nfe10_cfg_seed_sweep/samples/diffusers/sdxl/euler/cfg_5/ays/seed_001/nfe_010/000014.jpg,schedules/ays_like/published/sdxl/nfe_010,outputs/gpde_diffusers_sdxl_nfe10_cfg_seed_sweep/samples/diffusers/sdxl/euler/cfg_5/ays/seed_001/nfe_010,26.108583450317383,0.2899401783943176
diffusers,hf_sdxl_base_10,euler,ays,10,1,5.0,15,an oil painting of a violinist performing in an empty subway station,outputs/gpde_diffusers_sdxl_nfe10_cfg_seed_sweep/samples/diffusers/sdxl/euler/cfg_5/ays/seed_001/nfe_010/000015.jpg,schedules/ays_like/published/sdxl/nfe_010,outputs/gpde_diffusers_sdxl_nfe10_cfg_seed_sweep/samples/diffusers/sdxl/euler/cfg_5/ays/seed_001/nfe_010,37.98028564453125,1.8917912244796753
diffusers,hf_sdxl_base_10,euler,ays,10,1,5.0,16,"a close-up portrait of an elderly sailor, weathered skin, navy coat, overcast harbor",outputs/gpde_diffusers_sdxl_nfe10_cfg_seed_sweep/samples/diffusers/sdxl/euler/cfg_5/ays/seed_001/nfe_010/000016.jpg,schedules/ays_like/published/sdxl/nfe_010,outputs/gpde_diffusers_sdxl_nfe10_cfg_seed_sweep/samples/diffusers/sdxl/euler/cfg_5/ays/seed_001/nfe_010,32.27217483520508,1.914214849472046
diffusers,hf_sdxl_base_10,euler,ays,10,1,5.0,17,a clean architectural rendering of a modern cabin beside a frozen lake,outputs/gpde_diffusers_sdxl_nfe10_cfg_seed_sweep/samples/diffusers/sdxl/euler/cfg_5/ays/seed_001/nfe_010/000017.jpg,schedules/ays_like/published/sdxl/nfe_010,outputs/gpde_diffusers_sdxl_nfe10_cfg_seed_sweep/samples/diffusers/sdxl/euler/cfg_5/ays/seed_001/nfe_010,36.34185028076172,1.4988682270050049
diffusers,hf_sdxl_base_10,euler,ays,10,1,5.0,18,a surreal desert filled with floating glass spheres and distant black mountains,outputs/gpde_diffusers_sdxl_nfe10_cfg_seed_sweep/samples/diffusers/sdxl/euler/cfg_5/ays/seed_001/nfe_010/000018.jpg,schedules/ays_like/published/sdxl/nfe_010,outputs/gpde_diffusers_sdxl_nfe10_cfg_seed_sweep/samples/diffusers/sdxl/euler/cfg_5/ays/seed_001/nfe_010,32.683509826660156,1.714368462562561
diffusers,hf_sdxl_base_10,euler,ays,10,1,5.0,19,a documentary photo of a scientist collecting ice cores in Antarctica,outputs/gpde_diffusers_sdxl_nfe10_cfg_seed_sweep/samples/diffusers/sdxl/euler/cfg_5/ays/seed_001/nfe_010/000019.jpg,schedules/ays_like/published/sdxl/nfe_010,outputs/gpde_diffusers_sdxl_nfe10_cfg_seed_sweep/samples/diffusers/sdxl/euler/cfg_5/ays/seed_001/nfe_010,30.939085006713867,0.6938102841377258
diffusers,hf_sdxl_base_10,euler,ays,10,1,5.0,20,a detailed 3D render of a mechanical hummingbird with copper wings,outputs/gpde_diffusers_sdxl_nfe10_cfg_seed_sweep/samples/diffusers/sdxl/euler/cfg_5/ays/seed_001/nfe_010/000020.jpg,schedules/ays_like/published/sdxl/nfe_010,outputs/gpde_diffusers_sdxl_nfe10_cfg_seed_sweep/samples/diffusers/sdxl/euler/cfg_5/ays/seed_001/nfe_010,37.75576400756836,0.2572818398475647
diffusers,hf_sdxl_base_10,euler,ays,10,1,5.0,21,"a cozy cafe interior in autumn, pastries, espresso machine, soft morning light",outputs/gpde_diffusers_sdxl_nfe10_cfg_seed_sweep/samples/diffusers/sdxl/euler/cfg_5/ays/seed_001/nfe_010/000021.jpg,schedules/ays_like/published/sdxl/nfe_010,outputs/gpde_diffusers_sdxl_nfe10_cfg_seed_sweep/samples/diffusers/sdxl/euler/cfg_5/ays/seed_001/nfe_010,31.308265686035156,0.5070406794548035
diffusers,hf_sdxl_base_10,euler,ays,10,1,5.0,22,"a panoramic view of terraced rice fields under mist, workers in colorful clothing",outputs/gpde_diffusers_sdxl_nfe10_cfg_seed_sweep/samples/diffusers/sdxl/euler/cfg_5/ays/seed_001/nfe_010/000022.jpg,schedules/ays_like/published/sdxl/nfe_010,outputs/gpde_diffusers_sdxl_nfe10_cfg_seed_sweep/samples/diffusers/sdxl/euler/cfg_5/ays/seed_001/nfe_010,29.13864517211914,-0.9842962026596069
diffusers,hf_sdxl_base_10,euler,ays,10,1,5.0,23,a children's book illustration of a moonlit boat parade on a quiet canal,outputs/gpde_diffusers_sdxl_nfe10_cfg_seed_sweep/samples/diffusers/sdxl/euler/cfg_5/ays/seed_001/nfe_010/000023.jpg,schedules/ays_like/published/sdxl/nfe_010,outputs/gpde_diffusers_sdxl_nfe10_cfg_seed_sweep/samples/diffusers/sdxl/euler/cfg_5/ays/seed_001/nfe_010,33.409149169921875,1.1179580688476562
diffusers,hf_sdxl_base_10,euler,ays,10,1,5.0,24,"a realistic sports car parked in a concrete tunnel, reflections, low angle",outputs/gpde_diffusers_sdxl_nfe10_cfg_seed_sweep/samples/diffusers/sdxl/euler/cfg_5/ays/seed_001/nfe_010/000024.jpg,schedules/ays_like/published/sdxl/nfe_010,outputs/gpde_diffusers_sdxl_nfe10_cfg_seed_sweep/samples/diffusers/sdxl/euler/cfg_5/ays/seed_001/nfe_010,26.396310806274414,1.403013825416565
diffusers,hf_sdxl_base_10,euler,ays,10,1,5.0,25,"a botanical diagram of rare orchids with labeled roots and petals, archival paper",outputs/gpde_diffusers_sdxl_nfe10_cfg_seed_sweep/samples/diffusers/sdxl/euler/cfg_5/ays/seed_001/nfe_010/000025.jpg,schedules/ays_like/published/sdxl/nfe_010,outputs/gpde_diffusers_sdxl_nfe10_cfg_seed_sweep/samples/diffusers/sdxl/euler/cfg_5/ays/seed_001/nfe_010,29.025482177734375,0.9360842108726501
diffusers,hf_sdxl_base_10,euler,ays,10,1,5.0,26,"a cyberpunk street food stall with steam, lanterns, and dense urban signage",outputs/gpde_diffusers_sdxl_nfe10_cfg_seed_sweep/samples/diffusers/sdxl/euler/cfg_5/ays/seed_001/nfe_010/000026.jpg,schedules/ays_like/published/sdxl/nfe_010,outputs/gpde_diffusers_sdxl_nfe10_cfg_seed_sweep/samples/diffusers/sdxl/euler/cfg_5/ays/seed_001/nfe_010,33.707706451416016,0.9860150218009949
diffusers,hf_sdxl_base_10,euler,ays,10,1,5.0,27,"a still life of glass fruit bowls, linen cloth, and silver cutlery, natural light",outputs/gpde_diffusers_sdxl_nfe10_cfg_seed_sweep/samples/diffusers/sdxl/euler/cfg_5/ays/seed_001/nfe_010/000027.jpg,schedules/ays_like/published/sdxl/nfe_010,outputs/gpde_diffusers_sdxl_nfe10_cfg_seed_sweep/samples/diffusers/sdxl/euler/cfg_5/ays/seed_001/nfe_010,32.51055145263672,1.3945133686065674
diffusers,hf_sdxl_base_10,euler,ays,10,1,5.0,28,a heroic statue covered in vines in an abandoned futuristic plaza,outputs/gpde_diffusers_sdxl_nfe10_cfg_seed_sweep/samples/diffusers/sdxl/euler/cfg_5/ays/seed_001/nfe_010/000028.jpg,schedules/ays_like/published/sdxl/nfe_010,outputs/gpde_diffusers_sdxl_nfe10_cfg_seed_sweep/samples/diffusers/sdxl/euler/cfg_5/ays/seed_001/nfe_010,30.09497833251953,1.2387824058532715
diffusers,hf_sdxl_base_10,euler,ays,10,1,5.0,29,a black and white film photograph of dancers rehearsing in a mirror-lined studio,outputs/gpde_diffusers_sdxl_nfe10_cfg_seed_sweep/samples/diffusers/sdxl/euler/cfg_5/ays/seed_001/nfe_010/000029.jpg,schedules/ays_like/published/sdxl/nfe_010,outputs/gpde_diffusers_sdxl_nfe10_cfg_seed_sweep/samples/diffusers/sdxl/euler/cfg_5/ays/seed_001/nfe_010,32.945343017578125,0.8943339586257935
diffusers,hf_sdxl_base_10,euler,ays,10,1,5.0,30,"a detailed scene of a spacecraft cockpit during reentry, glowing controls, tense mood",outputs/gpde_diffusers_sdxl_nfe10_cfg_seed_sweep/samples/diffusers/sdxl/euler/cfg_5/ays/seed_001/nfe_010/000030.jpg,schedules/ays_like/published/sdxl/nfe_010,outputs/gpde_diffusers_sdxl_nfe10_cfg_seed_sweep/samples/diffusers/sdxl/euler/cfg_5/ays/seed_001/nfe_010,23.929468154907227,0.8138328790664673
diffusers,hf_sdxl_base_10,euler,ays,10,1,5.0,31,a claymation style village bakery with tiny loaves and painted signs,outputs/gpde_diffusers_sdxl_nfe10_cfg_seed_sweep/samples/diffusers/sdxl/euler/cfg_5/ays/seed_001/nfe_010/000031.jpg,schedules/ays_like/published/sdxl/nfe_010,outputs/gpde_diffusers_sdxl_nfe10_cfg_seed_sweep/samples/diffusers/sdxl/euler/cfg_5/ays/seed_001/nfe_010,35.21607208251953,1.119661808013916
diffusers,hf_sdxl_base_10,euler,ays,10,1,5.0,32,a realistic underwater photograph of a diver inspecting an ancient marble column,outputs/gpde_diffusers_sdxl_nfe10_cfg_seed_sweep/samples/diffusers/sdxl/euler/cfg_5/ays/seed_001/nfe_010/000032.jpg,schedules/ays_like/published/sdxl/nfe_010,outputs/gpde_diffusers_sdxl_nfe10_cfg_seed_sweep/samples/diffusers/sdxl/euler/cfg_5/ays/seed_001/nfe_010,31.66082191467285,1.5732448101043701
diffusers,hf_sdxl_base_10,euler,ays,10,1,5.0,33,"a minimalist poster of a jazz quartet in deep red, cream, and black",outputs/gpde_diffusers_sdxl_nfe10_cfg_seed_sweep/samples/diffusers/sdxl/euler/cfg_5/ays/seed_001/nfe_010/000033.jpg,schedules/ays_like/published/sdxl/nfe_010,outputs/gpde_diffusers_sdxl_nfe10_cfg_seed_sweep/samples/diffusers/sdxl/euler/cfg_5/ays/seed_001/nfe_010,26.51268768310547,0.7725907564163208
diffusers,hf_sdxl_base_10,euler,ays,10,1,5.0,34,a high detail portrait of a queen wearing armor made of mother of pearl,outputs/gpde_diffusers_sdxl_nfe10_cfg_seed_sweep/samples/diffusers/sdxl/euler/cfg_5/ays/seed_001/nfe_010/000034.jpg,schedules/ays_like/published/sdxl/nfe_010,outputs/gpde_diffusers_sdxl_nfe10_cfg_seed_sweep/samples/diffusers/sdxl/euler/cfg_5/ays/seed_001/nfe_010,29.609643936157227,1.5402716398239136
diffusers,hf_sdxl_base_10,euler,ays,10,1,5.0,35,"a top-down board game map of an island with forests, cliffs, and hidden ruins",outputs/gpde_diffusers_sdxl_nfe10_cfg_seed_sweep/samples/diffusers/sdxl/euler/cfg_5/ays/seed_001/nfe_010/000035.jpg,schedules/ays_like/published/sdxl/nfe_010,outputs/gpde_diffusers_sdxl_nfe10_cfg_seed_sweep/samples/diffusers/sdxl/euler/cfg_5/ays/seed_001/nfe_010,25.63151741027832,-0.03982314094901085
diffusers,hf_sdxl_base_10,euler,ays,10,1,5.0,36,"a luxury watch exploded view on a dark background, precise gears and screws",outputs/gpde_diffusers_sdxl_nfe10_cfg_seed_sweep/samples/diffusers/sdxl/euler/cfg_5/ays/seed_001/nfe_010/000036.jpg,schedules/ays_like/published/sdxl/nfe_010,outputs/gpde_diffusers_sdxl_nfe10_cfg_seed_sweep/samples/diffusers/sdxl/euler/cfg_5/ays/seed_001/nfe_010,31.1976261138916,0.6153374910354614
diffusers,hf_sdxl_base_10,euler,ays,10,1,5.0,37,"a sunlit greenhouse filled with tomatoes, watering cans, and terracotta pots",outputs/gpde_diffusers_sdxl_nfe10_cfg_seed_sweep/samples/diffusers/sdxl/euler/cfg_5/ays/seed_001/nfe_010/000037.jpg,schedules/ays_like/published/sdxl/nfe_010,outputs/gpde_diffusers_sdxl_nfe10_cfg_seed_sweep/samples/diffusers/sdxl/euler/cfg_5/ays/seed_001/nfe_010,31.69446563720703,0.6683129072189331
diffusers,hf_sdxl_base_10,euler,ays,10,1,5.0,38,a night landscape of fireflies over a meadow beside a quiet river,outputs/gpde_diffusers_sdxl_nfe10_cfg_seed_sweep/samples/diffusers/sdxl/euler/cfg_5/ays/seed_001/nfe_010/000038.jpg,schedules/ays_like/published/sdxl/nfe_010,outputs/gpde_diffusers_sdxl_nfe10_cfg_seed_sweep/samples/diffusers/sdxl/euler/cfg_5/ays/seed_001/nfe_010,31.80890655517578,1.349565863609314
diffusers,hf_sdxl_base_10,euler,ays,10,1,5.0,39,a realistic photo of a rescue helicopter landing on a snowy mountain ridge,outputs/gpde_diffusers_sdxl_nfe10_cfg_seed_sweep/samples/diffusers/sdxl/euler/cfg_5/ays/seed_001/nfe_010/000039.jpg,schedules/ays_like/published/sdxl/nfe_010,outputs/gpde_diffusers_sdxl_nfe10_cfg_seed_sweep/samples/diffusers/sdxl/euler/cfg_5/ays/seed_001/nfe_010,34.39966583251953,1.3975192308425903
diffusers,hf_sdxl_base_10,euler,ays,10,1,5.0,40,a concept art scene of a floating research station above Jupiter's clouds,outputs/gpde_diffusers_sdxl_nfe10_cfg_seed_sweep/samples/diffusers/sdxl/euler/cfg_5/ays/seed_001/nfe_010/000040.jpg,schedules/ays_like/published/sdxl/nfe_010,outputs/gpde_diffusers_sdxl_nfe10_cfg_seed_sweep/samples/diffusers/sdxl/euler/cfg_5/ays/seed_001/nfe_010,27.873607635498047,0.18005648255348206
diffusers,hf_sdxl_base_10,euler,ays,10,1,5.0,41,a detailed pencil drawing of an old bicycle leaning against a brick wall,outputs/gpde_diffusers_sdxl_nfe10_cfg_seed_sweep/samples/diffusers/sdxl/euler/cfg_5/ays/seed_001/nfe_010/000041.jpg,schedules/ays_like/published/sdxl/nfe_010,outputs/gpde_diffusers_sdxl_nfe10_cfg_seed_sweep/samples/diffusers/sdxl/euler/cfg_5/ays/seed_001/nfe_010,37.345951080322266,1.0868794918060303
diffusers,hf_sdxl_base_10,euler,ays,10,1,5.0,42,"a museum diorama of prehistoric sea creatures, dramatic educational lighting",outputs/gpde_diffusers_sdxl_nfe10_cfg_seed_sweep/samples/diffusers/sdxl/euler/cfg_5/ays/seed_001/nfe_010/000042.jpg,schedules/ays_like/published/sdxl/nfe_010,outputs/gpde_diffusers_sdxl_nfe10_cfg_seed_sweep/samples/diffusers/sdxl/euler/cfg_5/ays/seed_001/nfe_010,30.128562927246094,0.49099817872047424
diffusers,hf_sdxl_base_10,euler,ays,10,1,5.0,43,"a peaceful Japanese garden with koi pond, stone bridge, and maple leaves",outputs/gpde_diffusers_sdxl_nfe10_cfg_seed_sweep/samples/diffusers/sdxl/euler/cfg_5/ays/seed_001/nfe_010/000043.jpg,schedules/ays_like/published/sdxl/nfe_010,outputs/gpde_diffusers_sdxl_nfe10_cfg_seed_sweep/samples/diffusers/sdxl/euler/cfg_5/ays/seed_001/nfe_010,29.067075729370117,1.1632909774780273
diffusers,hf_sdxl_base_10,euler,ays,10,1,5.0,44,"a close-up food photograph of ramen with soft egg, steam, and ceramic bowl",outputs/gpde_diffusers_sdxl_nfe10_cfg_seed_sweep/samples/diffusers/sdxl/euler/cfg_5/ays/seed_001/nfe_010/000044.jpg,schedules/ays_like/published/sdxl/nfe_010,outputs/gpde_diffusers_sdxl_nfe10_cfg_seed_sweep/samples/diffusers/sdxl/euler/cfg_5/ays/seed_001/nfe_010,31.203767776489258,0.22821180522441864
diffusers,hf_sdxl_base_10,euler,ays,10,1,5.0,45,a vibrant parade costume covered with mirrors and embroidered flowers,outputs/gpde_diffusers_sdxl_nfe10_cfg_seed_sweep/samples/diffusers/sdxl/euler/cfg_5/ays/seed_001/nfe_010/000045.jpg,schedules/ays_like/published/sdxl/nfe_010,outputs/gpde_diffusers_sdxl_nfe10_cfg_seed_sweep/samples/diffusers/sdxl/euler/cfg_5/ays/seed_001/nfe_010,31.462631225585938,0.9719980359077454
diffusers,hf_sdxl_base_10,euler,ays,10,1,5.0,46,a realistic image of a hand-crafted wooden chess set mid game by candlelight,outputs/gpde_diffusers_sdxl_nfe10_cfg_seed_sweep/samples/diffusers/sdxl/euler/cfg_5/ays/seed_001/nfe_010/000046.jpg,schedules/ays_like/published/sdxl/nfe_010,outputs/gpde_diffusers_sdxl_nfe10_cfg_seed_sweep/samples/diffusers/sdxl/euler/cfg_5/ays/seed_001/nfe_010,29.03343963623047,1.2248834371566772
diffusers,hf_sdxl_base_10,euler,ays,10,1,5.0,47,a wide angle view of a data center corridor with blue status lights,outputs/gpde_diffusers_sdxl_nfe10_cfg_seed_sweep/samples/diffusers/sdxl/euler/cfg_5/ays/seed_001/nfe_010/000047.jpg,schedules/ays_like/published/sdxl/nfe_010,outputs/gpde_diffusers_sdxl_nfe10_cfg_seed_sweep/samples/diffusers/sdxl/euler/cfg_5/ays/seed_001/nfe_010,26.660411834716797,1.5408869981765747
diffusers,hf_sdxl_base_10,euler,ays,10,1,5.0,48,a magical realism scene of books flying through an old train carriage,outputs/gpde_diffusers_sdxl_nfe10_cfg_seed_sweep/samples/diffusers/sdxl/euler/cfg_5/ays/seed_001/nfe_010/000048.jpg,schedules/ays_like/published/sdxl/nfe_010,outputs/gpde_diffusers_sdxl_nfe10_cfg_seed_sweep/samples/diffusers/sdxl/euler/cfg_5/ays/seed_001/nfe_010,33.16057205200195,0.5309770703315735
diffusers,hf_sdxl_base_10,euler,ays,10,1,5.0,49,a studio portrait of a golden retriever wearing aviator goggles and a red scarf,outputs/gpde_diffusers_sdxl_nfe10_cfg_seed_sweep/samples/diffusers/sdxl/euler/cfg_5/ays/seed_001/nfe_010/000049.jpg,schedules/ays_like/published/sdxl/nfe_010,outputs/gpde_diffusers_sdxl_nfe10_cfg_seed_sweep/samples/diffusers/sdxl/euler/cfg_5/ays/seed_001/nfe_010,34.890716552734375,1.3373408317565918
diffusers,hf_sdxl_base_10,euler,ays,10,2,5.0,0,"a cinematic portrait of an astronaut botanist in a glass greenhouse on Mars, detailed fabric, soft rim light",outputs/gpde_diffusers_sdxl_nfe10_cfg_seed_sweep/samples/diffusers/sdxl/euler/cfg_5/ays/seed_002/nfe_010/000000.jpg,schedules/ays_like/published/sdxl/nfe_010,outputs/gpde_diffusers_sdxl_nfe10_cfg_seed_sweep/samples/diffusers/sdxl/euler/cfg_5/ays/seed_002/nfe_010,34.276885986328125,1.5495285987854004
diffusers,hf_sdxl_base_10,euler,ays,10,2,5.0,1,"a small brass robot repairing an antique clock in a sunlit workshop, shallow depth of field",outputs/gpde_diffusers_sdxl_nfe10_cfg_seed_sweep/samples/diffusers/sdxl/euler/cfg_5/ays/seed_002/nfe_010/000001.jpg,schedules/ays_like/published/sdxl/nfe_010,outputs/gpde_diffusers_sdxl_nfe10_cfg_seed_sweep/samples/diffusers/sdxl/euler/cfg_5/ays/seed_002/nfe_010,31.15330696105957,0.669811487197876
diffusers,hf_sdxl_base_10,euler,ays,10,2,5.0,2,"a watercolor city street after rain with neon signs reflected in puddles, evening atmosphere",outputs/gpde_diffusers_sdxl_nfe10_cfg_seed_sweep/samples/diffusers/sdxl/euler/cfg_5/ays/seed_002/nfe_010/000002.jpg,schedules/ays_like/published/sdxl/nfe_010,outputs/gpde_diffusers_sdxl_nfe10_cfg_seed_sweep/samples/diffusers/sdxl/euler/cfg_5/ays/seed_002/nfe_010,27.87957763671875,0.6849803328514099
diffusers,hf_sdxl_base_10,euler,ays,10,2,5.0,3,a high resolution studio photo of a ceramic teapot shaped like a seashell on a slate table,outputs/gpde_diffusers_sdxl_nfe10_cfg_seed_sweep/samples/diffusers/sdxl/euler/cfg_5/ays/seed_002/nfe_010/000003.jpg,schedules/ays_like/published/sdxl/nfe_010,outputs/gpde_diffusers_sdxl_nfe10_cfg_seed_sweep/samples/diffusers/sdxl/euler/cfg_5/ays/seed_002/nfe_010,28.080907821655273,1.5138390064239502
diffusers,hf_sdxl_base_10,euler,ays,10,2,5.0,4,"a fantasy library carved inside a giant tree, spiral stairs, warm lanterns, intricate shelves",outputs/gpde_diffusers_sdxl_nfe10_cfg_seed_sweep/samples/diffusers/sdxl/euler/cfg_5/ays/seed_002/nfe_010/000004.jpg,schedules/ays_like/published/sdxl/nfe_010,outputs/gpde_diffusers_sdxl_nfe10_cfg_seed_sweep/samples/diffusers/sdxl/euler/cfg_5/ays/seed_002/nfe_010,31.3236141204834,1.6870614290237427
diffusers,hf_sdxl_base_10,euler,ays,10,2,5.0,5,"a macro photograph of a snowflake resting on dark wool, crisp crystalline detail",outputs/gpde_diffusers_sdxl_nfe10_cfg_seed_sweep/samples/diffusers/sdxl/euler/cfg_5/ays/seed_002/nfe_010/000005.jpg,schedules/ays_like/published/sdxl/nfe_010,outputs/gpde_diffusers_sdxl_nfe10_cfg_seed_sweep/samples/diffusers/sdxl/euler/cfg_5/ays/seed_002/nfe_010,27.67742347717285,0.22172939777374268
diffusers,hf_sdxl_base_10,euler,ays,10,2,5.0,6,"a retro futuristic train crossing a desert at sunset, chrome surfaces, long shadows",outputs/gpde_diffusers_sdxl_nfe10_cfg_seed_sweep/samples/diffusers/sdxl/euler/cfg_5/ays/seed_002/nfe_010/000006.jpg,schedules/ays_like/published/sdxl/nfe_010,outputs/gpde_diffusers_sdxl_nfe10_cfg_seed_sweep/samples/diffusers/sdxl/euler/cfg_5/ays/seed_002/nfe_010,28.729129791259766,1.518985629081726
diffusers,hf_sdxl_base_10,euler,ays,10,2,5.0,7,"a chef plating a colorful molecular gastronomy dessert, clean restaurant lighting",outputs/gpde_diffusers_sdxl_nfe10_cfg_seed_sweep/samples/diffusers/sdxl/euler/cfg_5/ays/seed_002/nfe_010/000007.jpg,schedules/ays_like/published/sdxl/nfe_010,outputs/gpde_diffusers_sdxl_nfe10_cfg_seed_sweep/samples/diffusers/sdxl/euler/cfg_5/ays/seed_002/nfe_010,32.181732177734375,-0.13522766530513763
diffusers,hf_sdxl_base_10,euler,ays,10,2,5.0,8,"an isometric cozy bedroom with plants, books, a desk lamp, and a rainy window",outputs/gpde_diffusers_sdxl_nfe10_cfg_seed_sweep/samples/diffusers/sdxl/euler/cfg_5/ays/seed_002/nfe_010/000008.jpg,schedules/ays_like/published/sdxl/nfe_010,outputs/gpde_diffusers_sdxl_nfe10_cfg_seed_sweep/samples/diffusers/sdxl/euler/cfg_5/ays/seed_002/nfe_010,35.75501251220703,-0.2607055604457855
diffusers,hf_sdxl_base_10,euler,ays,10,2,5.0,9,"a dramatic mountain monastery above clouds, sunrise, detailed stone architecture",outputs/gpde_diffusers_sdxl_nfe10_cfg_seed_sweep/samples/diffusers/sdxl/euler/cfg_5/ays/seed_002/nfe_010/000009.jpg,schedules/ays_like/published/sdxl/nfe_010,outputs/gpde_diffusers_sdxl_nfe10_cfg_seed_sweep/samples/diffusers/sdxl/euler/cfg_5/ays/seed_002/nfe_010,32.80876159667969,1.3030259609222412
diffusers,hf_sdxl_base_10,euler,ays,10,2,5.0,10,a fashion editorial photo of a model wearing a translucent raincoat in Tokyo at night,outputs/gpde_diffusers_sdxl_nfe10_cfg_seed_sweep/samples/diffusers/sdxl/euler/cfg_5/ays/seed_002/nfe_010/000010.jpg,schedules/ays_like/published/sdxl/nfe_010,outputs/gpde_diffusers_sdxl_nfe10_cfg_seed_sweep/samples/diffusers/sdxl/euler/cfg_5/ays/seed_002/nfe_010,36.76674270629883,1.922319769859314
diffusers,hf_sdxl_base_10,euler,ays,10,2,5.0,11,a realistic red fox statue made of folded paper on a white museum pedestal,outputs/gpde_diffusers_sdxl_nfe10_cfg_seed_sweep/samples/diffusers/sdxl/euler/cfg_5/ays/seed_002/nfe_010/000011.jpg,schedules/ays_like/published/sdxl/nfe_010,outputs/gpde_diffusers_sdxl_nfe10_cfg_seed_sweep/samples/diffusers/sdxl/euler/cfg_5/ays/seed_002/nfe_010,35.230411529541016,1.643845796585083
diffusers,hf_sdxl_base_10,euler,ays,10,2,5.0,12,a detailed cutaway illustration of a tiny submarine exploring a coral reef,outputs/gpde_diffusers_sdxl_nfe10_cfg_seed_sweep/samples/diffusers/sdxl/euler/cfg_5/ays/seed_002/nfe_010/000012.jpg,schedules/ays_like/published/sdxl/nfe_010,outputs/gpde_diffusers_sdxl_nfe10_cfg_seed_sweep/samples/diffusers/sdxl/euler/cfg_5/ays/seed_002/nfe_010,28.12921905517578,1.3998013734817505
diffusers,hf_sdxl_base_10,euler,ays,10,2,5.0,13,a product photo of wireless headphones on brushed aluminum with blue accent lighting,outputs/gpde_diffusers_sdxl_nfe10_cfg_seed_sweep/samples/diffusers/sdxl/euler/cfg_5/ays/seed_002/nfe_010/000013.jpg,schedules/ays_like/published/sdxl/nfe_010,outputs/gpde_diffusers_sdxl_nfe10_cfg_seed_sweep/samples/diffusers/sdxl/euler/cfg_5/ays/seed_002/nfe_010,28.029176712036133,-1.1390584707260132
diffusers,hf_sdxl_base_10,euler,ays,10,2,5.0,14,"a medieval market square during a festival, banners, musicians, detailed crowd",outputs/gpde_diffusers_sdxl_nfe10_cfg_seed_sweep/samples/diffusers/sdxl/euler/cfg_5/ays/seed_002/nfe_010/000014.jpg,schedules/ays_like/published/sdxl/nfe_010,outputs/gpde_diffusers_sdxl_nfe10_cfg_seed_sweep/samples/diffusers/sdxl/euler/cfg_5/ays/seed_002/nfe_010,25.210725784301758,0.3409486711025238
diffusers,hf_sdxl_base_10,euler,ays,10,2,5.0,15,an oil painting of a violinist performing in an empty subway station,outputs/gpde_diffusers_sdxl_nfe10_cfg_seed_sweep/samples/diffusers/sdxl/euler/cfg_5/ays/seed_002/nfe_010/000015.jpg,schedules/ays_like/published/sdxl/nfe_010,outputs/gpde_diffusers_sdxl_nfe10_cfg_seed_sweep/samples/diffusers/sdxl/euler/cfg_5/ays/seed_002/nfe_010,37.62431335449219,1.8720676898956299
diffusers,hf_sdxl_base_10,euler,ays,10,2,5.0,16,"a close-up portrait of an elderly sailor, weathered skin, navy coat, overcast harbor",outputs/gpde_diffusers_sdxl_nfe10_cfg_seed_sweep/samples/diffusers/sdxl/euler/cfg_5/ays/seed_002/nfe_010/000016.jpg,schedules/ays_like/published/sdxl/nfe_010,outputs/gpde_diffusers_sdxl_nfe10_cfg_seed_sweep/samples/diffusers/sdxl/euler/cfg_5/ays/seed_002/nfe_010,30.522960662841797,1.8566703796386719
diffusers,hf_sdxl_base_10,euler,ays,10,2,5.0,17,a clean architectural rendering of a modern cabin beside a frozen lake,outputs/gpde_diffusers_sdxl_nfe10_cfg_seed_sweep/samples/diffusers/sdxl/euler/cfg_5/ays/seed_002/nfe_010/000017.jpg,schedules/ays_like/published/sdxl/nfe_010,outputs/gpde_diffusers_sdxl_nfe10_cfg_seed_sweep/samples/diffusers/sdxl/euler/cfg_5/ays/seed_002/nfe_010,37.01451873779297,0.9951885938644409
